idx,true_t+1,pred_t+1,true_t+2,pred_t+2,true_t+3,pred_t+3,true_t+4,pred_t+4,true_t+5,pred_t+5,true_t+6,pred_t+6
9943,4.27,3.41504,3.36,3.47202,4.65,3.56663,4.97,3.81884,5.95,4.30427,7.57,5.1051
9944,3.36,4.44607,4.65,4.63505,4.97,4.93268,5.95,5.43599,7.57,6.19751,8.37,7.17662
9945,4.65,4.18599,4.97,4.47431,5.95,5.04247,7.57,5.93231,8.37,7.00264,8.79,8.06779
9946,4.97,5.57785,5.95,6.20878,7.57,7.09789,8.37,8.1594,8.79,9.15146,8.93,9.87861
9947,5.95,6.22531,7.57,7.20254,8.37,8.34145,8.79,9.42509,8.93,10.1663,8.54,10.3682
9948,7.57,7.28133,8.37,8.28888,8.79,9.31338,8.93,10.1136,8.54,10.3853,8.78,10.1084
9949,8.37,9.00556,8.79,10.0147,8.93,10.7828,8.54,11.0937,8.78,10.8465,8.13,10.162
9950,8.79,10.1354,8.93,10.7536,8.54,10.9303,8.78,10.6382,8.13,9.93361,7.43,9.04288
9951,8.93,10.0805,8.54,9.9196,8.78,9.44938,8.13,8.77559,7.43,7.97535,6.28,7.24421
9952,8.54,9.87707,8.78,9.41844,8.13,8.70399,7.43,7.88675,6.28,7.08368,6.09,6.44255
9953,8.78,9.19815,8.13,8.48513,7.43,7.69386,6.28,6.97327,6.09,6.33772,5.45,5.85508
9954,8.13,8.94389,7.43,8.30833,6.28,7.67086,6.09,7.10742,5.45,6.5777,5.6,6.12745
9955,7.43,8.53371,6.28,8.01248,6.09,7.51327,5.45,7.04248,5.6,6.54947,5.84,6.11224
9956,6.28,7.70419,6.09,7.197,5.45,6.75054,5.6,6.33397,5.84,5.90024,6.03,5.5366
9957,6.09,6.43405,5.45,5.92614,5.6,5.51975,5.84,5.17058,6.03,4.82959,6.33,4.6019
9958,5.45,5.8796,5.6,5.43558,5.84,5.09224,6.03,4.80727,6.33,4.55171,6.14,4.41447
9959,5.6,5.24157,5.84,4.79652,6.03,4.47116,6.33,4.24226,6.14,4.0834,5.38,4.07999
9960,5.84,5.29333,6.03,4.9234,6.33,4.66536,6.14,4.51007,5.38,4.44413,5.33,4.54262
9961,6.03,5.58131,6.33,5.32117,6.14,5.14529,5.38,5.06836,5.33,5.09229,5.2,5.26514
9962,6.33,5.89591,6.14,5.78284,5.38,5.74476,5.33,5.79264,5.2,5.89289,5.22,6.11766
9963,6.14,6.39021,5.38,6.4145,5.33,6.49846,5.2,6.62478,5.22,6.78542,4.31,7.06997
9964,5.38,6.48335,5.33,6.61891,5.2,6.81577,5.22,7.05257,4.31,7.30992,2.86,7.70442
9965,5.33,5.68046,5.2,5.7502,5.22,5.97159,4.31,6.29602,2.86,6.7237,2.89,7.30535
9966,5.2,5.53631,5.22,5.6839,4.31,6.02883,2.86,6.54688,2.89,7.1531,5.25,7.83549
9967,5.22,5.56528,4.31,5.85418,2.86,6.36992,2.89,7.04087,5.25,7.73126,7.39,8.4094
9968,4.31,5.84439,2.86,6.45005,2.89,7.2332,5.25,8.04551,7.39,8.73822,9.72,9.2793
9969,2.86,4.9964,2.89,5.61953,5.25,6.46348,7.39,7.3455,9.72,8.05056,11.37,8.5375
9970,2.89,3.51585,5.25,4.13503,7.39,5.02744,9.72,5.94154,11.37,6.64133,11.73,7.07335
9971,5.25,3.45559,7.39,4.077,9.72,4.87701,11.37,5.64737,11.73,6.17172,12.53,6.41524
9972,7.39,5.8521,9.72,6.58871,11.37,7.26882,11.73,7.78003,12.53,7.97086,11.5,7.87397
9973,9.72,8.23834,11.37,9.02405,11.73,9.53919,12.53,9.73556,11.5,9.56151,9.79,9.12545
9974,11.37,10.4292,11.73,10.9864,12.53,11.1711,11.5,11.0044,9.79,10.5136,8.95,9.87207
9975,11.73,11.7645,12.53,11.855,11.5,11.6344,9.79,11.1707,8.95,10.5161,7.92,9.82709
9976,12.53,12.0064,11.5,11.61,9.79,11.0397,8.95,10.3784,7.92,9.64581,7.39,8.99307
9977,11.5,12.1585,9.79,11.4516,8.95,10.6808,7.92,9.9258,7.39,9.18097,6.68,8.5474
9978,9.79,11.3394,8.95,10.4807,7.92,9.69136,7.39,9.00041,6.68,8.32545,5.77,7.73578
9979,8.95,9.81087,7.92,8.91902,7.39,8.19468,6.68,7.60499,5.77,7.05773,5.59,6.60429
9980,7.92,8.37945,7.39,7.6241,6.68,7.02979,5.77,6.55055,5.59,6.12705,5.41,5.80733
9981,7.39,7.21874,6.68,6.49234,5.77,5.97354,5.59,5.60525,5.41,5.30671,5.06,5.12292
9982,6.68,6.54947,5.77,5.97573,5.59,5.61264,5.41,5.36411,5.06,5.1559,5.18,5.03487
9983,5.77,5.81536,5.59,5.30901,5.41,5.03127,5.06,4.88417,5.18,4.77596,5.46,4.71274
9984,5.59,5.05389,5.41,4.57798,5.06,4.35695,5.18,4.28265,5.46,4.24128,6.63,4.21628
9985,5.41,5.02313,5.06,4.60513,5.18,4.39677,5.46,4.30628,6.63,4.23874,6.16,4.20527
9986,5.06,5.0071,5.18,4.65818,5.46,4.46758,6.63,4.37158,6.16,4.28789,5.4,4.27579
9987,5.18,4.89003,5.46,4.64004,6.63,4.49287,6.16,4.39166,5.4,4.31117,7.53,4.39123
9988,5.46,5.26167,6.63,5.16879,6.16,5.09203,5.4,5.02575,7.53,5.04645,7.67,5.35773
9989,6.63,5.72493,6.16,5.67039,5.4,5.62548,7.53,5.67926,7.67,5.97416,8.18,6.68098
9990,6.16,7.0657,5.4,7.08372,7.53,7.14025,7.67,7.41557,8.18,8.04413,8.89,9.09762
9991,5.4,6.64123,7.53,6.68162,7.67,6.97945,8.18,7.68888,8.89,8.81359,7.56,10.2325
9992,7.53,6.01808,7.67,6.32066,8.18,7.06742,8.89,8.28259,7.56,9.765,7.37,11.2645
9993,7.67,8.68319,8.18,9.69982,8.89,10.9932,7.56,12.4437,7.37,13.7628,7.47,14.7166
9994,8.18,9.38982,8.89,10.826,7.56,12.4174,7.37,13.8898,7.47,14.8873,7.75,15.2617
9995,8.89,9.98338,7.56,11.4265,7.37,12.8947,7.47,14.0392,7.75,14.5516,8.03,14.4235
9996,7.56,10.6017,7.37,11.8598,7.47,12.9386,7.75,13.5645,8.03,13.5732,7.53,13.0215
9997,7.37,9.15368,7.47,9.81025,7.75,10.3096,8.03,10.4842,7.53,10.195,6.69,9.53628
9998,7.47,8.35746,7.75,8.48868,8.03,8.4847,7.53,8.25859,6.69,7.74621,6.48,7.08541
9999,7.75,8.03394,8.03,7.95869,7.53,7.66562,6.69,7.16594,6.48,6.49412,6.37,5.80691
10000,8.03,7.97208,7.53,7.64558,6.69,7.14217,6.48,6.53308,6.37,5.84426,6.24,5.22429
10001,7.53,8.09093,6.69,7.67019,6.48,7.10709,6.37,6.47432,6.24,5.81468,6.2,5.27534
10002,6.69,7.63834,6.48,7.11371,6.37,6.52493,6.24,5.93604,6.2,5.39113,6.14,5.00195
10003,6.48,6.68086,6.37,6.04873,6.24,5.47919,6.2,5.016,6.14,4.64785,5.38,4.45627
10004,6.37,6.10124,6.24,5.5471,6.2,5.08829,6.14,4.7382,5.38,4.48019,5.64,4.38856
10005,6.24,5.85464,6.2,5.41471,6.14,5.08388,5.38,4.86651,5.64,4.72053,5.66,4.68247
10006,6.2,5.98146,6.14,5.65032,5.38,5.41472,5.64,5.26842,5.66,5.16844,5.91,5.18828
10007,6.14,5.8686,5.38,5.6666,5.64,5.54757,5.66,5.48502,5.91,5.47637,5.66,5.58722
10008,5.38,5.88798,5.64,5.75966,5.66,5.70735,5.91,5.73717,5.66,5.81847,5.6,6.01409
10009,5.64,5.31116,5.66,5.20175,5.91,5.24302,5.66,5.3915,5.6,5.59939,5.84,5.91597
10010,5.66,5.5711,5.91,5.63238,5.66,5.83134,5.6,6.11652,5.84,6.42183,6,6.77713
10011,5.91,5.75125,5.66,5.95327,5.6,6.26068,5.84,6.62719,6,6.96236,6.05,7.30418
10012,5.66,6.06192,5.6,6.32811,5.84,6.6676,6,7.00766,6.05,7.29478,6.2,7.5293
10013,5.6,5.83131,5.84,6.04584,6,6.37963,6.05,6.77966,6.2,7.08898,6.28,7.30265
10014,5.84,5.98509,6,6.34393,6.05,6.78584,6.2,7.17985,6.28,7.40653,6.19,7.5285
10015,6,6.34548,6.05,6.86183,6.2,7.34213,6.28,7.67078,6.19,7.79264,6.19,7.80079
10016,6.05,6.35666,6.2,6.62196,6.28,6.87841,6.19,7.08313,6.19,7.15526,6.64,7.18946
10017,6.2,6.47393,6.28,6.67984,6.19,6.86986,6.19,6.99828,6.64,7.03849,6.97,7.05441
10018,6.28,6.57694,6.19,6.6895,6.19,6.79272,6.64,6.88306,6.97,6.90275,6.7,6.8733
10019,6.19,6.56121,6.19,6.61899,6.64,6.72133,6.97,6.8401,6.7,6.85587,5.22,6.77214
10020,6.19,6.62995,6.64,6.84814,6.97,7.0574,6.7,7.17032,5.22,7.08734,4.94,6.87956
10021,6.64,6.63355,6.97,6.81626,6.7,6.95646,5.22,6.97612,4.94,6.81006,4.87,6.57131
10022,6.97,7.02121,6.7,7.14547,5.22,7.17772,4.94,7.08595,4.87,6.85196,4.87,6.59332
10023,6.7,7.3374,5.22,7.34004,4.94,7.2334,4.87,7.04033,4.87,6.76828,4.79,6.52335
10024,5.22,7.03263,4.94,6.87383,4.87,6.68647,4.87,6.49833,4.79,6.28742,4.29,6.11904
10025,4.94,5.36687,4.87,5.09839,4.87,4.94699,4.79,4.88074,4.29,4.81623,4.23,4.79488
10026,4.87,4.8276,4.87,4.68145,4.79,4.64366,4.29,4.65255,4.23,4.62688,4.14,4.6181
10027,4.87,4.66605,4.79,4.62361,4.29,4.64802,4.23,4.68928,4.14,4.66361,3.89,4.63959
10028,4.79,4.66421,4.29,4.66468,4.23,4.70228,4.14,4.72477,3.89,4.6754,3.79,4.66604
10029,4.29,4.60466,4.23,4.59144,4.14,4.60451,3.89,4.60905,3.79,4.59992,3.4,4.66133
10030,4.23,4.07782,4.14,3.99534,3.89,4.00034,3.79,4.08582,3.4,4.19268,3.21,4.35735
10031,4.14,3.96728,3.89,3.9147,3.79,3.98296,3.4,4.14258,3.21,4.30782,3.13,4.50212
10032,3.89,3.94086,3.79,4.0503,3.4,4.25196,3.21,4.48706,3.13,4.66698,2.65,4.84638
10033,3.79,3.75448,3.4,3.89219,3.21,4.12202,3.13,4.36844,2.65,4.55501,2.61,4.73943
10034,3.4,3.74369,3.21,3.92916,3.13,4.17871,2.65,4.4349,2.61,4.62797,2.63,4.80759
10035,3.21,3.41273,3.13,3.56848,2.65,3.81347,2.61,4.09573,2.63,4.32762,2.66,4.54966
10036,3.13,3.28572,2.65,3.49914,2.61,3.80145,2.63,4.12472,2.66,4.3839,2.53,4.63582
10037,2.65,3.22402,2.61,3.50094,2.63,3.84785,2.66,4.19653,2.53,4.47327,2.43,4.74257
10038,2.61,2.71894,2.63,2.99018,2.66,3.35854,2.53,3.75427,2.43,4.08949,2.73,4.39169
10039,2.63,2.70029,2.66,2.9625,2.53,3.32458,2.43,3.72832,2.73,4.06433,2.95,4.33517
10040,2.66,2.78734,2.53,3.08638,2.43,3.47476,2.73,3.87892,2.95,4.18106,4.14,4.37714
10041,2.53,2.89753,2.43,3.24174,2.73,3.64284,2.95,4.01355,4.14,4.22793,4.54,4.30338
10042,2.43,2.78793,2.73,3.14028,2.95,3.51893,4.14,3.82413,4.54,3.9385,4.89,3.91302
10043,2.73,2.68049,2.95,3.00661,4.14,3.318,4.54,3.52874,4.89,3.56184,5.47,3.49605
10044,2.95,2.99787,4.14,3.24919,4.54,3.43598,4.89,3.52838,5.47,3.49143,5.4,3.43993
10045,4.14,3.194,4.54,3.30886,4.89,3.35289,5.47,3.3394,5.4,3.27441,4.74,3.24516
10046,4.54,4.3794,4.89,4.46835,5.47,4.44755,5.4,4.38778,4.74,4.28948,4.57,4.21216
10047,4.89,4.78513,5.47,4.86605,5.4,4.87429,4.74,4.85985,4.57,4.78013,4.29,4.68181
10048,5.47,5.16792,5.4,5.33041,4.74,5.40002,4.57,5.3823,4.29,5.25112,4.26,5.08111
10049,5.4,5.55936,4.74,5.63893,4.57,5.62739,4.29,5.53751,4.26,5.34846,4.08,5.13843
10050,4.74,5.52342,4.57,5.47921,4.29,5.3792,4.26,5.23063,4.08,5.0062,4.27,4.77535
10051,4.57,4.86395,4.29,4.67649,4.26,4.50388,4.08,4.3341,4.27,4.12123,4.37,3.9161
10052,4.29,4.48627,4.26,4.25056,4.08,4.05234,4.27,3.87728,4.37,3.67521,4.4,3.49339
10053,4.26,4.21862,4.08,4.02859,4.27,3.86825,4.37,3.71652,4.4,3.52818,4.55,3.35808
10054,4.08,4.19949,4.27,4.00447,4.37,3.82992,4.4,3.6653,4.55,3.47452,4.54,3.32965
10055,4.27,3.98631,4.37,3.76915,4.4,3.58398,4.55,3.42703,4.54,3.2787,4.57,3.1969
10056,4.37,4.15469,4.4,3.96223,4.55,3.79289,4.54,3.66302,4.57,3.552,4.33,3.49842
10057,4.4,4.31424,4.55,4.13424,4.54,3.98896,4.57,3.89826,4.33,3.81923,4.3,3.78704
10058,4.55,4.36339,4.54,4.21142,4.57,4.09789,4.33,4.02053,4.3,3.94543,4.34,3.91025
10059,4.54,4.51699,4.57,4.39486,4.33,4.29984,4.3,4.23247,4.34,4.1573,4.07,4.12304
10060,4.57,4.56191,4.33,4.46672,4.3,4.39414,4.34,4.33961,4.07,4.27235,4.01,4.25969
10061,4.33,4.66417,4.3,4.60694,4.34,4.55887,4.07,4.51603,4.01,4.4641,4.47,4.4891
10062,4.3,4.43696,4.34,4.34203,4.07,4.28335,4.01,4.26404,4.47,4.27832,4.54,4.40535
10063,4.34,4.34281,4.07,4.25524,4.01,4.23324,4.47,4.28666,4.54,4.40675,5.25,4.64284
10064,4.07,4.34214,4.01,4.31285,4.47,4.37725,4.54,4.54623,5.25,4.77443,5.33,5.07442
10065,4.01,4.13815,4.47,4.17601,4.54,4.34356,5.25,4.61627,5.33,4.91422,5.16,5.21781
10066,4.47,4.14494,4.54,4.29381,5.25,4.58002,5.33,4.94175,5.16,5.25707,5.28,5.49725
10067,4.54,4.72643,5.25,5.03189,5.33,5.40797,5.16,5.76932,5.28,5.99105,5.32,6.08224
10068,5.25,4.9502,5.33,5.33949,5.16,5.73153,5.28,6.01966,5.32,6.10749,5.17,6.04676
10069,5.33,5.67072,5.16,5.99795,5.28,6.2615,5.32,6.39578,5.17,6.33492,4.83,6.16809
10070,5.16,5.79119,5.28,6.00914,5.32,6.14612,5.17,6.16101,4.83,6.02006,4.75,5.83832
10071,5.28,5.60094,5.32,5.65618,5.17,5.64606,4.83,5.55523,4.75,5.3792,4.73,5.22634
10072,5.32,5.5011,5.17,5.39694,4.83,5.26771,4.75,5.13388,4.73,4.97724,4.81,4.87794
10073,5.17,5.40313,4.83,5.28099,4.75,5.16465,4.73,5.06764,4.81,4.95352,4.38,4.88572
10074,4.83,5.25009,4.75,5.17186,4.73,5.11335,4.81,5.06245,4.38,4.97671,4.65,4.92938
10075,4.75,4.81072,4.73,4.70662,4.81,4.65253,4.38,4.62605,4.65,4.58628,4.51,4.589
10076,4.73,4.65542,4.81,4.58238,4.38,4.56819,4.65,4.59141,4.51,4.59681,4.61,4.62571
10077,4.81,4.61586,4.38,4.57458,4.65,4.59587,4.51,4.65071,4.61,4.67181,4.41,4.70408
10078,4.38,4.68791,4.65,4.70073,4.51,4.76085,4.61,4.82621,4.41,4.83636,4.53,4.84189
10079,4.65,4.30214,4.51,4.2942,4.61,4.35192,4.41,4.42744,4.53,4.45201,4.49,4.46923
10080,4.51,4.56244,4.61,4.58387,4.41,4.64201,4.53,4.69765,4.49,4.6924,4.47,4.68302
10081,4.61,4.45186,4.41,4.48717,4.53,4.55149,4.49,4.60957,4.47,4.60328,4.51,4.59802
10082,4.41,4.54947,4.53,4.5641,4.49,4.59626,4.47,4.61745,4.51,4.58566,4.62,4.58824
10083,4.53,4.32297,4.49,4.31749,4.47,4.34253,4.51,4.37404,4.62,4.38023,4.3,4.43865
10084,4.49,4.41105,4.47,4.41304,4.51,4.44495,4.62,4.50034,4.3,4.54074,3.8,4.63672
10085,4.47,4.38369,4.51,4.40294,4.62,4.46599,4.3,4.56135,3.8,4.65015,3.66,4.79076
10086,4.51,4.34606,4.62,4.37079,4.3,4.45976,3.8,4.59694,3.66,4.73315,3.61,4.90343
10087,4.62,4.40343,4.3,4.4757,3.8,4.6278,3.66,4.83431,3.61,5.01467,3,5.19227
10088,4.3,4.61541,3.8,4.79779,3.66,5.03263,3.61,5.27023,3,5.43086,2.99,5.54245
10089,3.8,4.3421,3.66,4.53686,3.61,4.79246,3,5.04194,2.99,5.18958,3.05,5.27123
10090,3.66,3.75288,3.61,3.88244,3,4.104,2.99,4.33338,3.05,4.47101,2.94,4.55867
10091,3.61,3.48366,3,3.62649,2.99,3.83578,3.05,4.03088,2.94,4.13112,2.51,4.18894
10092,3,3.28209,2.99,3.37918,3.05,3.5358,2.94,3.69346,2.51,3.76719,1.74,3.80478
10093,2.99,2.64221,3.05,2.67957,2.94,2.80261,2.51,2.94441,1.74,3.02123,1.63,3.09078
10094,3.05,2.60229,2.94,2.65038,2.51,2.76087,1.74,2.87823,1.63,2.94807,1.77,3.03136
10095,2.94,2.659,2.51,2.70894,1.74,2.80125,1.63,2.91094,1.77,2.9829,2.02,3.07022
10096,2.51,2.56933,1.74,2.60853,1.63,2.70015,1.77,2.81499,2.02,2.89152,1.89,2.98121
10097,1.74,2.14956,1.63,2.16205,1.77,2.25625,2.02,2.39248,1.89,2.50484,1.23,2.63179
10098,1.63,1.35118,1.77,1.35015,2.02,1.47425,1.89,1.66779,1.23,1.84479,0.85,2.03906
10099,1.77,1.17376,2.02,1.22251,1.89,1.3804,1.23,1.59271,0.85,1.78215,0.67,1.9779
10100,2.02,1.35662,1.89,1.48001,1.23,1.67196,0.85,1.89691,0.67,2.07586,0.6,2.25319
10101,1.89,1.57675,1.23,1.735,0.85,1.9439,0.67,2.16381,0.6,2.33282,0.370001,2.50166
10102,1.23,1.4797,0.85,1.67481,0.67,1.90587,0.6,2.1379,0.370001,2.32034,0.299999,2.50716
10103,0.85,0.766233,0.67,0.8557,0.6,1.04545,0.370001,1.29415,0.299999,1.53106,0.25,1.77439
10104,0.67,0.306604,0.6,0.383406,0.370001,0.587948,0.299999,0.871037,0.25,1.13486,0.17,1.38044
10105,0.6,0.09865,0.370001,0.219767,0.299999,0.46389,0.25,0.766962,0.17,1.01711,0.209999,1.2225
10106,0.370001,0.0832748,0.299999,0.297165,0.25,0.58869,0.17,0.879719,0.209999,1.07675,0.309999,1.208
10107,0.299999,-0.0520382,0.25,0.15514,0.17,0.41069,0.209999,0.652151,0.309999,0.801392,0,0.896584
10108,0.25,-0.0651608,0.17,0.11904,0.209999,0.332962,0.309999,0.533144,0,0.659487,-0.799999,0.757008
10109,0.17,-0.0953732,0.209999,0.0610371,0.309999,0.238113,0,0.411757,-0.799999,0.530132,-1.53,0.644545
10110,0.209999,-0.179819,0.309999,-0.0570583,0,0.0884552,-0.799999,0.239985,-1.53,0.352339,-1.29,0.473448
10111,0.309999,-0.154669,0,-0.0489769,-0.799999,0.0833645,-1.53,0.234476,-1.29,0.353619,-0.110001,0.462229
10112,0,-0.0547352,-0.799999,0.0658836,-1.53,0.211681,-1.29,0.374086,-0.110001,0.483997,0.549999,0.567827
10113,-0.799999,-0.299566,-1.53,-0.176746,-1.29,-0.0216465,-0.110001,0.130749,0.549999,0.218433,1.63,0.272011
10114,-1.53,-1.0254,-1.29,-0.955561,-0.110001,-0.824791,0.549999,-0.678421,1.63,-0.589176,2.86,-0.520199
10115,-1.29,-1.76136,-0.110001,-1.71532,0.549999,-1.57965,1.63,-1.41095,2.86,-1.28791,2.84,-1.16807
10116,-0.110001,-1.57093,0.549999,-1.42129,1.63,-1.24582,2.86,-1.08171,2.84,-0.975756,2.6,-0.8652
10117,0.549999,-0.53157,1.63,-0.324871,2.86,-0.175571,2.84,-0.0691071,2.6,-0.0197144,1.74,0.0473499
10118,1.63,0.0912895,2.86,0.260672,2.84,0.36141,2.6,0.426722,1.74,0.455616,0.540001,0.49806
10119,2.86,0.928329,2.84,1.07037,2.6,1.13976,1.74,1.18131,0.540001,1.1777,-0.18,1.15701
10120,2.84,1.80212,2.6,1.95732,1.74,2.03031,0.540001,2.05223,-0.18,1.98247,-0.950001,1.84631
10121,2.6,2.13857,1.74,2.22909,0.540001,2.25835,-0.18,2.21721,-0.950001,2.04625,-0.92,1.80126
10122,1.74,1.91131,0.540001,1.87283,-0.18,1.79286,-0.950001,1.6436,-0.92,1.38728,-1.43,1.10596
10123,0.540001,1.23339,-0.18,1.07205,-0.950001,0.893904,-0.92,0.680622,-1.43,0.409246,-1.42,0.159012
10124,-0.18,0.177517,-0.950001,-0.0832939,-0.92,-0.309925,-1.43,-0.514957,-1.42,-0.731508,-2.52,-0.888668
10125,-0.950001,-0.523125,-0.92,-0.801392,-1.43,-1.01194,-1.42,-1.17055,-2.52,-1.31066,-3.33,-1.36485
10126,-0.92,-1.12876,-1.43,-1.33092,-1.42,-1.44908,-2.52,-1.50606,-3.33,-1.53611,-3.99,-1.47852
10127,-1.43,-1.20244,-1.42,-1.30792,-2.52,-1.33988,-3.33,-1.3164,-3.99,-1.27263,-3.65,-1.16499
10128,-1.42,-1.6082,-2.52,-1.67094,-3.33,-1.63835,-3.99,-1.52995,-3.65,-1.40564,-4.46,-1.25453
10129,-2.52,-1.67132,-3.33,-1.68721,-3.99,-1.60034,-3.65,-1.44604,-4.46,-1.30228,-4.53,-1.17035
10130,-3.33,-2.54015,-3.99,-2.52822,-3.65,-2.38727,-4.46,-2.18583,-4.53,-2.02685,-4.94,-1.8951
10131,-3.99,-3.2663,-3.65,-3.21646,-4.46,-3.04657,-4.53,-2.8502,-4.94,-2.71579,-5.13,-2.58916
10132,-3.65,-3.80842,-4.46,-3.7129,-4.53,-3.53911,-4.94,-3.3618,-5.13,-3.23219,-5.32,-3.05256
10133,-4.46,-3.40379,-4.53,-3.23266,-4.94,-3.06192,-5.13,-2.91146,-5.32,-2.76591,-4.66,-2.48189
10134,-4.53,-3.92789,-4.94,-3.802,-5.13,-3.63066,-5.32,-3.39853,-4.66,-3.06614,-4.63,-2.52477
10135,-4.94,-3.96941,-5.13,-3.83675,-5.32,-3.60247,-4.66,-3.21804,-4.63,-2.66827,-2.59,-1.91735
10136,-5.13,-4.25282,-5.32,-4.0113,-4.66,-3.57347,-4.63,-2.9204,-2.59,-2.12212,-1.21,-1.24813
10137,-5.32,-4.33123,-4.66,-3.87209,-4.63,-3.17448,-2.59,-2.29136,-1.21,-1.38705,0.65,-0.55747
10138,-4.66,-4.36768,-4.63,-3.67828,-2.59,-2.7768,-1.21,-1.8038,0.65,-0.949448,2.93,-0.298128
10139,-4.63,-3.67184,-2.59,-2.8046,-1.21,-1.8544,0.65,-0.974819,2.93,-0.330936,2.61,0.0314808
10140,-2.59,-3.53766,-1.21,-2.70968,0.65,-1.86536,2.93,-1.14678,2.61,-0.71048,2.28,-0.545809
10141,-1.21,-1.94925,0.65,-1.11683,2.93,-0.449446,2.61,-0.0359497,2.28,0.0756989,2.27,-0.0224018
10142,0.65,-0.715595,2.93,-0.0460644,2.61,0.34866,2.28,0.476414,2.27,0.357763,1.46,0.119207
10143,2.93,0.620548,2.61,1.04542,2.28,1.16315,2.27,1.04622,1.46,0.757874,0.85,0.429754
10144,2.61,2.19016,2.28,2.40965,2.27,2.30656,1.46,2.00729,0.85,1.58889,1.38,1.15423
10145,2.28,2.52658,2.27,2.4285,1.46,2.13897,0.85,1.76024,1.38,1.30464,0.799999,0.835466
10146,2.27,2.04762,1.46,1.80305,0.85,1.45559,1.38,1.06242,0.799999,0.605488,0.65,0.134653
10147,1.46,1.66313,0.85,1.40724,1.38,1.06573,0.799999,0.670427,0.65,0.189108,1.46,-0.309345
10148,0.85,1.08001,1.38,0.77397,0.799999,0.415131,0.65,0.00306892,1.46,-0.491117,1.1,-0.976599
10149,1.38,0.436619,0.799999,0.0986576,0.65,-0.288013,1.46,-0.720985,1.1,-1.19407,1.25,-1.59296
10150,0.799999,0.460674,0.65,0.0981941,1.46,-0.324472,1.1,-0.762678,1.25,-1.17725,1.18,-1.48071
10151,0.65,0.127659,1.46,-0.286272,1.1,-0.701672,1.25,-1.06626,1.18,-1.37239,1.3,-1.57308
10152,1.46,-0.288616,1.1,-0.754847,1.25,-1.15502,1.18,-1.44882,1.3,-1.65413,1.34,-1.75578
10153,1.1,0.271431,1.25,-0.0310497,1.18,-0.304155,1.3,-0.512783,1.34,-0.681078,1.13,-0.798569
10154,1.25,0.297724,1.18,0.0511913,1.3,-0.161453,1.34,-0.336428,1.13,-0.509575,1.8,-0.634205
10155,1.18,0.388397,1.3,0.162064,1.34,-0.0461082,1.13,-0.237625,1.8,-0.421312,1.81,-0.523014
10156,1.3,0.462391,1.34,0.220896,1.13,-0.00406265,1.8,-0.187551,1.81,-0.324688,1.19,-0.337517
10157,1.34,0.704535,1.13,0.520554,1.8,0.346386,1.81,0.217627,1.19,0.156137,1.45,0.270966
10158,1.13,0.882454,1.8,0.726078,1.81,0.601288,1.19,0.564018,1.45,0.662462,1.34,0.988333
10159,1.8,0.89889,1.81,0.770464,1.19,0.733047,1.45,0.867718,1.34,1.19164,1.63,1.73868
10160,1.81,1.6419,1.19,1.63326,1.45,1.74669,1.34,2.05803,1.63,2.55736,3.46,3.20316
10161,1.19,1.87616,1.45,2.01758,1.34,2.34204,1.63,2.88243,3.46,3.52498,4.78,4.17283
10162,1.45,1.58853,1.34,1.89769,1.63,2.43808,3.46,3.12007,4.78,3.76131,5.07,4.26247
10163,1.34,1.94762,1.63,2.49239,3.46,3.17833,4.78,3.85333,5.07,4.3353,4.6,4.5631
10164,1.63,1.91997,3.46,2.53675,4.78,3.22587,5.07,3.81474,4.6,4.1201,4.27,4.16212
10165,3.46,2.23194,4.78,2.82547,5.07,3.37839,4.6,3.73025,4.27,3.789,4.24,3.6629
10166,4.78,3.96822,5.07,4.43826,4.6,4.68237,4.27,4.67594,4.24,4.45486,3.82,4.16582
10167,5.07,4.9399,4.6,5.12131,4.27,5.08427,4.24,4.90423,3.82,4.61412,3.76,4.3317
10168,4.6,5.24591,4.27,5.21954,4.24,5.04247,3.82,4.78308,3.76,4.46221,3.55,4.20155
10169,4.27,4.81805,4.24,4.58863,3.82,4.30615,3.76,4.02061,3.55,3.74718,3.6,3.5434
10170,4.24,4.16122,3.82,3.84936,3.76,3.57931,3.55,3.39133,3.6,3.218,3.53,3.08436
10171,3.82,3.89375,3.76,3.67985,3.55,3.51007,3.6,3.36399,3.53,3.17342,3.61,3.00402
10172,3.76,3.65402,3.55,3.49849,3.6,3.36215,3.53,3.20293,3.61,2.9912,3.45,2.80261
10173,3.55,3.54668,3.6,3.35059,3.53,3.17576,3.61,3.01292,3.45,2.8315,3.28,2.71136
10174,3.6,3.41997,3.53,3.28887,3.61,3.16921,3.45,3.05053,3.28,2.92465,3.12,2.87489
10175,3.53,3.30192,3.61,3.17562,3.45,3.07794,3.28,3.00763,3.12,2.94371,2.9,2.94747
10176,3.61,3.16957,3.45,2.97428,3.28,2.85698,3.12,2.81975,2.9,2.81609,2.88,2.87251
10177,3.45,3.24355,3.28,3.14726,3.12,3.12556,2.9,3.15491,2.88,3.1753,2.8,3.2079
10178,3.28,3.17091,3.12,3.11653,2.9,3.13247,2.88,3.18204,2.8,3.19322,2.67,3.196
10179,3.12,3.09047,2.9,3.0563,2.88,3.07187,2.8,3.09034,2.67,3.06198,2.83,3.05001
10180,2.9,2.97615,2.88,2.95818,2.8,2.97904,2.67,3.00014,2.83,2.98458,2.72,3.02897
